7	1	2
7	2	2
7	3	2
7	4	2
7	5	1000
7	6	1000
7	7	0
7	8	1000
7	9	1000
7	10	1000
7	11	1000
7	12	1000
7	13	1000
7	14	1000
7	15	1000
7	16	1000
7	17	1000
7	18	1000
7	19	1000
7	20	3
7	21	3
7	22	4
8	1	2
8	2	2
8	3	2
8	4	2
8	5	1000
8	6	1000
8	7	1000
8	8	0
8	9	1000
8	10	1000
8	11	1000
8	12	1000
8	13	1000
8	14	1000
8	15	1000
8	16	1000
8	17	1000
8	18	1000
8	19	1000
8	20	3
8	21	3
8	22	4
9	1	2
9	2	2
9	3	2
9	4	2
9	5	1000
9	6	1000
9	7	1000
9	8	1000
9	9	0
9	10	1000
9	11	1000
9	12	1000
9	13	1000
9	14	1000
9	15	1000
9	16	1000
9	17	1000
9	18	1000
9	19	1000
9	20	3
9	21	3
9	22	4
10	1	2
10	2	2
10	3	2
10	4	2
10	5	1000
10	6	1000
10	7	1000
10	8	1000
10	9	1000
10	10	0
10	11	1000
10	12	1000
10	13	1000
10	14	1000
10	15	1000
10	16	1000
10	17	1000
10	18	1000
10	19	1000
10	20	3
10	21	3
10	22	4
11	1	2
11	2	2
11	3	2
11	4	2
11	5	1000
11	6	1000
11	7	1000
11	8	1000
11	9	1000
11	10	1000
11	11	0
11	12	1000
11	13	1000
11	14	1000
11	15	1000
11	16	1000
11	17	1000
11	18	1000
11	19	1000
11	20	3
11	21	3
11	22	4
12	1	2
12	2	2
12	3	2
12	4	2
12	5	1000
12	6	1000
12	7	1000
12	8	1000
12	9	1000
12	10	1000
12	11	1000
12	12	0
12	13	1000
12	14	1000
12	15	1000
12	16	1000
12	17	1000
12	18	1000
12	19	1000
12	20	3
12	21	3
12	22	4
13	1	2
13	2	2
13	3	2
13	4	2
13	5	1000
13	6	1000
13	7	1000
13	8	1000
13	9	1000
13	10	1000
13	11	1000
13	12	1000
13	13	0
13	14	1000
13	15	1000
13	16	1000
13	17	1000
13	18	1000
13	19	1000
13	20	3
13	21	3
13	22	4
14	1	2
14	2	2
14	3	2
14	4	2
14	5	1000
14	6	1000
14	7	1000
14	8	1000
14	9	1000
14	10	1000
14	11	1000
14	12	1000
14	13	1000
14	14	0
14	15	1000
14	16	1000
14	17	1000
14	18	1000
14	19	1000
14	20	3
14	21	3
14	22	4
15	1	2
15	2	2
15	3	2
15	4	2
15	5	1000
15	6	1000
15	7	1000
15	8	1000
15	9	1000
15	10	1000
15	11	1000
15	12	1000
15	13	1000
15	14	1000
15	15	0
15	16	1000
15	17	1000
15	18	1000
15	19	1000
15	20	3
15	21	3
15	22	4
16	1	2
16	2	2
16	3	2
16	4	2
16	5	1000
16	6	1000
16	7	1000
16	8	1000
16	9	1000
16	10	1000
16	11	1000
16	12	1000
16	13	1000
16	14	1000
16	15	1000
16	16	0
16	17	1000
16	18	1000
16	19	1000
16	20	3
16	21	3
16	22	4
17	1	2
17	2	2
17	3	2
17	4	2
17	5	1000
17	6	1000
17	7	1000
17	8	1000
17	9	1000
17	10	1000
17	11	1000
17	12	1000
17	13	1000
17	14	1000
17	15	1000
17	16	1000
17	17	0
17	18	1000
17	19	1000
17	20	3
17	21	3
17	22	4
18	1	2
18	2	2
18	3	2
18	4	2
18	5	1000
18	6	1000
18	7	1000
18	8	1000
18	9	1000
18	10	1000
18	11	1000
18	12	1000
18	13	1000
18	14	1000
18	15	1000
18	16	1000
18	17	1000
18	18	0
18	19	1000
18	20	3
18	21	3
18	22	4
19	1	2
19	2	2
19	3	2
19	4	2
19	5	1000
19	6	1000
19	7	1000
19	8	1000
19	9	1000
19	10	1000
19	11	1000
19	12	1000
19	13	1000
19	14	1000
19	15	1000
19	16	1000
19	17	1000
19	18	1000
19	19	0
19	20	3
19	21	3
19	22	4
20	1	4
20	2	4
20	3	4
20	4	4
20	5	3
20	6	3
20	7	3
20	8	3
20	9	3
20	10	3
20	11	3
20	12	3
20	13	3
20	14	3
20	15	3
20	16	3
20	17	3
20	18	3
20	19	3
20	20	0
20	21	1000
20	22	4
21	1	4
21	2	4
21	3	4
21	4	4
21	5	3
21	6	3
21	7	3
21	8	3
21	9	3
21	10	3
21	11	3
21	12	3
21	13	3
21	14	3
21	15	3
21	16	3
21	17	3
21	18	3
21	19	3
21	20	1000
21	21	0
21	22	4
22	1	6
22	2	6
22	3	6
22	4	6
22	5	4
22	6	4
22	7	4
22	8	4
22	9	4
22	10	4
22	11	4
22	12	4
22	13	4
22	14	4
22	15	4
22	16	4
22	17	4
22	18	4
22	19	4
22	20	4
22	21	4
22	22	0
